# InfraPy Beamforming (fk) Results
# 
# Data summary:
#     IM.I53H1..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H2..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H3..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H4..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H5..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H6..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H7..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
#     IM.I53H8..BDF	2019-10-03T01:00:00.000000Z - 2019-10-03T05:00:00.000000Z
# 
#   channel_cnt: 8
#   t0: 2019-10-03T01:00:00.000000Z
#   latitude: 64.875
#   longitude: -147.86115
# 
# Algorithm parameters:
#   freq_min: 1.0
#   freq_max: 5.0
#   back_az_min: -180.0
#   back_az_max: 180.0
#   back_az_step: 2.0
#   trace_vel_min: 300.0
#   trace_vel_max: 600.0
#   trace_vel_step: 2.5
#   method: bartlett
#   signal_start: 2019-10-03T01:00:00.00
#   signal_end: 2019-10-03T05:00:00.00
#   window_len: 20.0
#   sub_window_len: None
#   window_step: 5.0
# 
# Time (rel t0) [s]      Back Az [deg]	           Tr. Velocity [m/s]       F-stat
2.650000000000000000e+02 -9.964870818795927221e+01 4.913401159445976987e+02 1.667424330263131305e+00
2.700000000000000000e+02 -1.177043311025354342e+02 3.526514905241081124e+02 1.843047760946758817e+00
2.750000000000000000e+02 -9.415093264683949315e+01 3.478805683883097117e+02 1.648839667522244312e+00
2.800000000000000000e+02 1.277300977082054345e+02 3.403914439800551008e+02 1.699353550431599746e+00
2.850000000000000000e+02 1.741971735682281803e+02 3.279888585929498390e+02 1.774968091485614297e+00
2.900000000000000000e+02 -1.039009470129716561e+02 3.244613898385350126e+02 1.604806081575241183e+00
2.950000000000000000e+02 -1.496055596064403801e+02 3.180106975733674517e+02 1.729889380991650460e+00
3.000000000000000000e+02 1.734899532416391708e+02 3.420405114185787738e+02 1.759765783439137810e+00
3.050000000000000000e+02 -1.221147855895843861e+02 4.300277758020091028e+02 1.567445012849345343e+00
3.100000000000000000e+02 1.101027296683722199e+02 3.604846839625333814e+02 1.625740786450247111e+00
3.150000000000000000e+02 -1.581787955064964422e+02 5.230717585456841334e+02 1.672709268194783938e+00
3.200000000000000000e+02 -8.806980589075918431e+01 3.348619378525343109e+02 1.554547483550866804e+00
3.250000000000000000e+02 5.603202853563349350e+01 3.351701421636837495e+02 1.538595650276658899e+00
3.300000000000000000e+02 8.418930419523798037e+01 3.577084769585677577e+02 1.579855525925055515e+00
3.350000000000000000e+02 -1.719362619996440742e+02 3.352080011660295895e+02 1.776427557893961229e+00
3.400000000000000000e+02 5.961196391257122684e+01 5.427279548811095538e+02 1.683333411970721727e+00
3.450000000000000000e+02 -9.396682637023415907e+01 3.273965226472395784e+02 1.780255559370161444e+00
3.500000000000000000e+02 -9.251745573188458138e+01 3.233179004786969699e+02 1.710836964130369564e+00
3.550000000000000000e+02 -1.159097245557318274e+02 3.302975646457078369e+02 1.626330567237702196e+00
3.600000000000000000e+02 -2.192095791181168352e+01 2.993726937344410430e+02 1.764511916185918849e+00
3.650000000000000000e+02 -1.262420378781062595e+02 3.375894382382826961e+02 1.716613163205649162e+00
3.700000000000000000e+02 -1.319154502129004243e+02 3.291298212580252311e+02 1.672044765138352762e+00
3.750000000000000000e+02 -1.318380818426580845e+02 3.308329440849560115e+02 1.804212898448184443e+00
3.800000000000000000e+02 -1.712749690937390596e+02 5.792909197164973421e+02 1.629020160899207870e+00
3.850000000000000000e+02 -1.437004696982126291e+02 3.704361588363438500e+02 1.624925421464025410e+00
3.900000000000000000e+02 -1.476832204240129442e+02 3.535621031908548844e+02 1.755416859392907147e+00
3.950000000000000000e+02 1.338288417828541412e+02 3.263890251027906970e+02 1.735986304934616031e+00
4.000000000000000000e+02 -1.642994505602752326e+02 3.342267600241786454e+02 1.671142595125067576e+00
4.050000000000000000e+02 -1.597319524747588275e+02 3.296163743099115777e+02 1.851782506538721007e+00
4.100000000000000000e+02 1.218972042227603225e+02 5.270525205703879692e+02 1.644322222472255124e+00
4.150000000000000000e+02 1.336252689227009682e+02 3.239715304095998363e+02 1.647519102332609231e+00
4.200000000000000000e+02 -1.707129026643897589e+02 3.411355023663100496e+02 1.716825622383849836e+00
4.250000000000000000e+02 1.376193101277913797e+02 3.315821711001891572e+02 1.858018609358241369e+00
4.300000000000000000e+02 1.380822813419041211e+02 3.358684092157487839e+02 1.773796217084067983e+00
4.350000000000000000e+02 -9.403544364381220078e+01 3.523658142743328767e+02 1.730746405938943244e+00
4.400000000000000000e+02 1.639514299772168613e+02 3.498178293886971915e+02 1.823814572118545030e+00
4.450000000000000000e+02 5.221692197477013053e+01 3.937017178560380444e+02 1.686151283632348008e+00
4.500000000000000000e+02 -9.826555030885383246e+01 3.613507002531840726e+02 1.648252252121672701e+00
4.550000000000000000e+02 1.108521850594730722e+02 5.267239870051362232e+02 1.684534619177219028e+00
4.600000000000000000e+02 -9.773201304080410523e+01 3.401750789411445908e+02 1.693018259574695650e+00
4.650000000000000000e+02 -9.789970238417423332e+01 3.437135203701406567e+02 1.711199372694843346e+00
4.700000000000000000e+02 -1.805460271054606380e+02 3.305988923903433943e+02 1.775616666612807260e+00
4.750000000000000000e+02 -1.401067312740030388e+02 3.339729455396494586e+02 1.802861620040161483e+00
4.800000000000000000e+02 1.340163853783372190e+02 3.442628901284465996e+02 1.621661268436721315e+00
4.850000000000000000e+02 8.784535362824949800e+01 4.289410705155425489e+02 1.644983250739984415e+00
4.900000000000000000e+02 2.219076670055256173e+01 3.097061069006389289e+02 1.634762474570687685e+00
4.950000000000000000e+02 -1.540748040075012568e+02 3.234355738704644523e+02 1.588467328377702881e+00
5.000000000000000000e+02 -1.679067019232066116e+02 3.469725821810857838e+02 1.803395047882515589e+00
5.050000000000000000e+02 1.018968405527768795e+02 3.155043829852673980e+02 1.599529630049477236e+00
5.100000000000000000e+02 -1.016910374131047092e+02 3.077200692883487818e+02 1.554397648959272571e+00
5.150000000000000000e+02 -1.014526187971402607e+02 3.125194413137745073e+02 1.599785603224842534e+00
5.200000000000000000e+02 8.224914442393932745e+01 3.277736902953784011e+02 1.602153395735894881e+00
5.250000000000000000e+02 1.305432133858663803e+02 3.386345618428132411e+02 1.643767952196878657e+00
5.300000000000000000e+02 -8.398599676287402360e+01 3.574037563004699223e+02 1.758081451112738725e+00
5.350000000000000000e+02 1.418577600574375310e+02 3.428955514155895230e+02 1.679775595167111835e+00
5.400000000000000000e+02 8.190478950819425563e+01 4.214788108214607973e+02 1.634657676000584203e+00
5.450000000000000000e+02 -1.473315211935645550e+02 4.650623515750920660e+02 1.737124608734129438e+00
5.500000000000000000e+02 1.416715767159699340e+02 3.395584906285710645e+02 1.808660806153757905e+00
5.550000000000000000e+02 -9.784507231408549899e+01 3.316640382565787490e+02 1.714312152971526393e+00
5.600000000000000000e+02 9.205967302508126693e+01 4.628110722964452179e+02 1.635570463264996999e+00
5.650000000000000000e+02 1.759138557505561948e+02 3.486502681402580492e+02 1.642598024517190725e+00
5.700000000000000000e+02 1.060704390592001971e+02 3.797519241259569753e+02 1.606520256057747842e+00
5.750000000000000000e+02 -1.963366254418226120e+01 3.396630356595748594e+02 1.659400774490781938e+00
5.800000000000000000e+02 1.306456666159310771e+02 3.554850187134272232e+02 1.682691844249964097e+00
5.850000000000000000e+02 1.378139931768210715e+02 3.267810652528195305e+02 1.752876134190561874e+00
5.900000000000000000e+02 -7.834432327797354390e+01 3.321483742770392951e+02 1.627968410228575191e+00
5.950000000000000000e+02 1.020617811665487551e+02 3.566172964662997629e+02 1.677349914139437015e+00
6.000000000000000000e+02 -3.427265024587620701e+01 3.375777729121748507e+02 1.589353463918091958e+00
6.050000000000000000e+02 -6.563443834778528441e+00 5.271475849325858007e+02 1.721532407951891663e+00
6.100000000000000000e+02 3.010339064616622196e+01 4.641922447826033817e+02 1.613376999520229171e+00
6.150000000000000000e+02 -9.804152716018826652e+01 3.316718805029242958e+02 1.640932115327397689e+00
6.200000000000000000e+02 8.837078252613861196e+01 3.435483916675448768e+02 1.703805532768216002e+00
6.250000000000000000e+02 -7.409780798837748250e+01 3.578794523645455570e+02 1.557660865546489859e+00
6.300000000000000000e+02 8.440738313544390792e+01 3.138489900014611749e+02 1.736975320240699006e+00
6.350000000000000000e+02 1.058209398047681589e+02 3.388791496902437075e+02 1.754540859132954989e+00
6.400000000000000000e+02 1.785225738206842436e+02 4.038458622183292732e+02 1.757378646324403659e+00
6.450000000000000000e+02 -1.217738294691022389e+02 3.950607454239712979e+02 1.679901368241417892e+00
6.500000000000000000e+02 1.155476674697489017e+02 3.753834744108723385e+02 1.731487815464852309e+00
6.550000000000000000e+02 2.393411393430791989e+01 4.230548617052598956e+02 1.771113874103996677e+00
6.600000000000000000e+02 -1.180864335917094934e+02 3.473139548108411532e+02 1.614920264482399670e+00
6.650000000000000000e+02 9.013101490563899176e+01 4.679186444704931773e+02 1.693002180041184523e+00
6.700000000000000000e+02 7.372039416091817543e+01 4.480371439642222526e+02 1.721328773101137743e+00
6.750000000000000000e+02 -2.784255531810574524e+01 5.412746638479970898e+02 1.660672801564417433e+00
6.800000000000000000e+02 1.736367219028718125e+02 3.680018440686565668e+02 1.628872238545238105e+00
6.850000000000000000e+02 -9.805223527184628551e+01 4.267371118244156492e+02 1.666010276704229298e+00
6.900000000000000000e+02 1.319364147333207882e+02 3.214797660682593232e+02 1.646466392201459961e+00
6.950000000000000000e+02 -4.406123751234510166e+01 3.278775583016907831e+02 1.676496138148634740e+00
7.000000000000000000e+02 -1.681752261663162642e+02 3.347314787500029070e+02 1.640829428041173266e+00
7.050000000000000000e+02 1.701082527878131998e+02 5.476669562479901288e+02 1.606120505512218966e+00
7.100000000000000000e+02 -1.820056914848294127e+01 3.380443250582062547e+02 1.610571075876759295e+00
7.150000000000000000e+02 -1.161911901882462530e+02 4.081402943099653839e+02 1.687120445930636370e+00
7.200000000000000000e+02 -1.759386147420459565e+02 3.383267329346728047e+02 1.764961745483940359e+00
7.250000000000000000e+02 1.267529862920308119e+02 3.345929803874176969e+02 1.703577983000241769e+00
7.300000000000000000e+02 1.119685491583187087e+02 4.263631407213451325e+02 1.658467704616380489e+00
7.350000000000000000e+02 -1.126048193357459724e+02 3.636127150037261799e+02 1.682407664975335670e+00
7.400000000000000000e+02 -1.139984161703197714e+02 3.044553200328697358e+02 1.701815070239898198e+00
7.450000000000000000e+02 -9.530603292950191374e+00 5.779761955320269635e+02 1.636985844773372500e+00
7.500000000000000000e+02 1.336228362789638879e+02 3.284214117575681371e+02 1.592597505954608694e+00
7.550000000000000000e+02 -1.017972269087741921e+02 3.359663503075339008e+02 1.634840006699032067e+00
7.600000000000000000e+02 6.234663387918728539e+00 4.910055043767671350e+02 1.636173899698157186e+00
7.650000000000000000e+02 -1.402048086445200568e+02 3.405771259531820760e+02 1.667851228845528500e+00
7.700000000000000000e+02 1.641843866870999591e+02 3.751589378227270686e+02 1.626289081339102660e+00
7.750000000000000000e+02 1.349939283378980406e+02 3.425687818008277645e+02 1.781380533880406070e+00
7.800000000000000000e+02 -1.578429158025093386e+02 3.258257449416921645e+02 1.686605707897077311e+00
7.850000000000000000e+02 -8.198896819088713528e+01 3.524979619454713315e+02 1.670022258730031073e+00
7.900000000000000000e+02 3.419059604053742163e+01 4.410725776528019537e+02 1.644365176020375241e+00
7.950000000000000000e+02 -1.037074864209282765e+02 4.439921624400795963e+02 1.633359871716640432e+00
8.000000000000000000e+02 1.308850192259776861e+02 3.247355168343529499e+02 1.724415158095072620e+00
8.050000000000000000e+02 1.380000849740660840e+02 3.533257972647499514e+02 1.657793049046807576e+00
8.100000000000000000e+02 -8.932421788071734170e+01 5.843570518702184700e+02 1.704875655350126307e+00
8.150000000000000000e+02 1.379078575052048734e+02 3.472424897656565577e+02 1.728182535382678298e+00
8.200000000000000000e+02 1.417842932279008039e+02 3.356001012254421880e+02 1.665229398424978857e+00
8.250000000000000000e+02 1.054684534940753622e+02 5.239760910044660704e+02 1.685860426158642511e+00
8.300000000000000000e+02 1.674386497839726928e+02 3.827352578456573724e+02 1.633547414748977245e+00
8.350000000000000000e+02 -1.658813936863673746e+02 3.381702724642752855e+02 1.740381755764740079e+00
8.400000000000000000e+02 -5.293150193591178265e+01 4.870404104697547609e+02 1.774688257572058170e+00
8.450000000000000000e+02 1.615528359283514135e+02 4.088417151888839385e+02 1.640351325118140746e+00
8.500000000000000000e+02 -1.247536749542132917e+01 3.251554592790239440e+02 1.663809755530678780e+00
8.550000000000000000e+02 2.794554783703813783e+01 5.732290002419558732e+02 1.878245664909293788e+00
8.600000000000000000e+02 -1.620538900453975373e+01 3.223465400796384870e+02 1.602281513364047116e+00
8.650000000000000000e+02 1.385267280093567877e+02 3.560442596344306594e+02 1.761404696958457139e+00
8.700000000000000000e+02 9.947060124922673197e+01 3.764521678115862642e+02 1.811474537393860329e+00
8.750000000000000000e+02 -1.235641900778614684e+02 5.539459857288487683e+02 1.587379043274597334e+00
8.800000000000000000e+02 -1.001467042491850634e+02 3.385095850394133095e+02 1.613685684277711196e+00
8.850000000000000000e+02 -1.179290830206261376e+02 3.349273532367492408e+02 1.696877845066111279e+00
8.900000000000000000e+02 -6.981440513123008884e+01 3.633773166189115500e+02 1.632555916725471068e+00
8.950000000000000000e+02 3.219693464354415369e+01 3.642612114312059362e+02 1.617217027680708075e+00
9.000000000000000000e+02 6.560247454616298057e+01 5.803488604954544599e+02 1.731450670301657668e+00
9.050000000000000000e+02 -8.831881343401728657e+01 3.222124288069306886e+02 1.653660788138681115e+00
9.100000000000000000e+02 1.362032266415268396e+02 3.326021809285336985e+02 1.675259246834041926e+00
9.150000000000000000e+02 -1.061031108236845029e+02 3.202532078853548683e+02 1.578173393284491910e+00
9.200000000000000000e+02 1.101009288301662394e+02 3.658882389732864908e+02 1.719705126542068196e+00
9.250000000000000000e+02 1.378777388160275166e+02 3.268276944192440396e+02 1.645803766514687627e+00
9.300000000000000000e+02 1.378776817651722411e+02 3.262979565735472534e+02 1.629970967737135457e+00
9.350000000000000000e+02 -1.643637163812654478e+02 3.067407975152762560e+02 1.774264363312693327e+00
9.400000000000000000e+02 -9.416333057444528265e+01 3.357000187738830164e+02 1.647943495023139526e+00
9.450000000000000000e+02 -1.012200872426010250e+02 5.456164368069245256e+02 1.734504382507640941e+00
9.500000000000000000e+02 -1.021285508679319491e+02 5.421785503119759824e+02 1.625765106877099964e+00
9.550000000000000000e+02 -7.228506717014708727e+01 4.647725351397340887e+02 1.622900931534247304e+00
9.600000000000000000e+02 -1.739899040203367235e+02 3.372709957327308530e+02 1.705092318863268064e+00
9.650000000000000000e+02 1.761251703739075936e+02 3.352924142997689501e+02 1.664925551781913260e+00
9.700000000000000000e+02 -1.619922137958605788e+02 3.297848744814648967e+02 1.656221395469545943e+00
9.750000000000000000e+02 4.990110212414289492e+01 4.710702154959192285e+02 1.656021776560749448e+00
9.800000000000000000e+02 1.617553173583118280e+02 3.754879570779726237e+02 1.660200101807053352e+00
9.850000000000000000e+02 1.141089066678467816e+02 3.738317422886260033e+02 1.644082026496594517e+00
9.900000000000000000e+02 -1.320841210120425728e+02 5.032886402046157173e+02 1.595299487244141279e+00
9.950000000000000000e+02 1.338566259775496974e+02 3.278771362852797324e+02 1.693482720423838295e+00
1.000000000000000000e+03 -5.924850660750360376e+00 3.965992348027032222e+02 1.711992293191118897e+00
1.005000000000000000e+03 -1.096623609952862211e+02 3.367315655570844228e+02 1.688448327912852154e+00
1.010000000000000000e+03 -1.003187171714453854e+02 5.482011126022964618e+02 1.632485821260423187e+00
1.015000000000000000e+03 6.797208299691638445e+01 3.781740434695889235e+02 1.638737345291289671e+00
1.020000000000000000e+03 1.420890755691912943e+02 3.417910273524688023e+02 1.752511467426050462e+00
1.025000000000000000e+03 -1.158649078139320778e+02 3.302970449279923173e+02 1.601311072039123484e+00
1.030000000000000000e+03 -1.420218584314876296e+02 3.321456416554672728e+02 1.596215546951803343e+00
1.035000000000000000e+03 -1.401721434039391170e+02 3.395333144257467097e+02 1.834246984496348487e+00
1.040000000000000000e+03 1.479951972434313916e+02 3.319653899758573630e+02 1.679232415239681586e+00
1.045000000000000000e+03 1.280878979896255316e+02 3.290291325876175392e+02 1.706710834527918941e+00
1.050000000000000000e+03 -1.743396018179313103e+02 3.395155418273341752e+02 1.697832716362613237e+00
1.055000000000000000e+03 -1.726358345911978915e+02 3.380053980974205388e+02 1.803967080069277529e+00
1.060000000000000000e+03 -9.582834288665797828e+01 3.051282356131357574e+02 1.619974864742810050e+00
1.065000000000000000e+03 1.618172249036588539e+02 3.648652770653876019e+02 1.801305289805133825e+00
1.070000000000000000e+03 1.415920600820299455e+02 3.235664372413249339e+02 1.663460101220520571e+00
1.075000000000000000e+03 1.385108311268068064e+02 3.680039858327683078e+02 1.837024152824599854e+00
1.080000000000000000e+03 -1.195161564820744537e+01 4.269516172096304558e+02 1.527703296577190617e+00
1.085000000000000000e+03 -1.798785403803373129e+01 5.542998774288759023e+02 1.597977619105598990e+00
1.090000000000000000e+03 -9.031701028784070218e+01 3.617238579768830959e+02 1.811420951620193787e+00
1.095000000000000000e+03 -9.002763984735602776e+01 3.634095576801776133e+02 1.756063483978784978e+00
1.100000000000000000e+03 -1.065766858301683158e+02 4.578761189595203973e+02 1.681838707323021653e+00
1.105000000000000000e+03 -1.619135300917754705e+02 3.318423548315467997e+02 1.656583554998239727e+00
1.110000000000000000e+03 7.586574838497678286e+01 5.661262326348365832e+02 1.610724207512120199e+00
1.115000000000000000e+03 -1.676971312170025215e+02 3.362761905946391039e+02 1.748003057160338880e+00
1.120000000000000000e+03 1.398819680264088845e+02 3.953602257605589898e+02 1.716940430779939852e+00
1.125000000000000000e+03 -2.790178287599315254e+01 4.268713376883239903e+02 1.701601425685088875e+00
1.130000000000000000e+03 1.302769105389840547e+02 5.434109300791122905e+02 1.693402297029002801e+00
1.135000000000000000e+03 1.296132579736942034e+02 5.381304110571014689e+02 1.667565854463282982e+00
1.140000000000000000e+03 -1.758849494485886282e+02 3.331794270304409906e+02 1.697506933269014917e+00
1.145000000000000000e+03 -1.743252640847851751e+02 3.332006706620592809e+02 1.751174863550701399e+00
1.150000000000000000e+03 1.258881737802678487e+02 5.381197443775918146e+02 1.808566215083844408e+00
1.155000000000000000e+03 1.175471029431714527e+02 5.413615570751817359e+02 1.559427520033725534e+00
1.160000000000000000e+03 8.620025936615957107e+01 4.224870128950600474e+02 1.685410429174412972e+00
1.165000000000000000e+03 1.457043233263507034e+02 5.057200544375114077e+02 1.697398675545021662e+00
1.170000000000000000e+03 -9.217619305456034340e+01 4.600071314516096095e+02 1.624446895014351799e+00
1.175000000000000000e+03 5.251541255297649968e+01 5.985172889250987964e+02 1.668831644316463247e+00
1.180000000000000000e+03 9.034166733293419327e+01 3.816196857400141766e+02 1.832092570551052679e+00
1.185000000000000000e+03 9.848493501998044408e+00 3.942233092733108606e+02 1.614582444088492830e+00
1.190000000000000000e+03 1.700032928142373407e+02 3.809718820082428010e+02 1.743006265546917621e+00
1.195000000000000000e+03 -1.681864544179478003e+02 3.779235820960651040e+02 1.715618260690081165e+00
1.200000000000000000e+03 1.381105581205340513e+02 3.411692453016054287e+02 1.598249235255752243e+00
1.205000000000000000e+03 1.211935167217555076e+01 3.508110271960782143e+02 1.711240249851982531e+00
1.210000000000000000e+03 8.998787163515036980e+01 4.391710461171521729e+02 1.669070319047507134e+00
1.215000000000000000e+03 8.971289316004519776e+01 4.452940712636195144e+02 1.716014365351137050e+00
1.220000000000000000e+03 1.762596986216519213e+02 5.471939527087452007e+02 1.647452394797373376e+00
1.225000000000000000e+03 6.682459369055221998e+01 4.906452560569699699e+02 1.739351071086525868e+00
1.230000000000000000e+03 -4.490688071141516957e+01 4.529295987484208581e+02 1.661382122124177130e+00
1.235000000000000000e+03 1.424041109712127309e+02 3.401901368231407332e+02 1.648449009160603662e+00
1.240000000000000000e+03 -1.518276332224744749e+02 4.967761288221433347e+02 1.859462198462222826e+00
1.245000000000000000e+03 5.628765681342732563e+01 3.830397587124032270e+02 1.667508490510554831e+00
1.250000000000000000e+03 1.479626042864452700e+02 4.242519546799310888e+02 1.572973307559383915e+00
1.255000000000000000e+03 -3.805522232816828421e+01 4.157993862954483575e+02 1.647376209841723949e+00
1.260000000000000000e+03 1.261526475959947646e+02 3.740414731267461548e+02 1.683934974455912892e+00
1.265000000000000000e+03 1.185253200228455768e+02 5.748443132855985596e+02 1.603709930212270818e+00
1.270000000000000000e+03 1.318030116625242556e+02 3.654663455442049553e+02 1.771649223300170384e+00
1.275000000000000000e+03 1.303179219733008267e+02 3.638047327406854379e+02 1.746390206907834308e+00
1.280000000000000000e+03 4.602299330232909824e+01 3.800537135577185381e+02 1.687613064185152112e+00
1.285000000000000000e+03 -1.600911038700341749e+02 5.077960106339710933e+02 1.618518319737934252e+00
1.290000000000000000e+03 -1.681301983185735764e+02 3.249532572279175611e+02 1.628152217757659281e+00
